input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails
2c858a1b-e79e-489f-bb74-ba7c0ad4f647,https://www.google.com/maps/place/Bombay+Dhaba/data=!4m7!3m6!1s0x3a2923709021bcef:0xec8439ee9b3c2cad!8m2!3d21.2153217!4d81.3479787!16s%2Fg%2F11gy1vdrxm!19sChIJ77whkHAjKToRrSw8m-45hOw?authuser=0&hl=en&rclk=1,Bombay Dhaba,Biryani restaurant,"Dr. Rajendra Prasad Chowk, Supela, Bhilai, Chhattisgarh 490023","{""Friday"":[""11 am–11 pm""],""Monday"":[""11 am–11 pm""],""Saturday"":[""11 am–11 pm""],""Sunday"":[""11 am–11 pm""],""Thursday"":[""11 am–11 pm""],""Tuesday"":[""11 am–11 pm""],""Wednesday"":[""11 am–11 pm""]}","{""Friday"":{""10"":0,""11"":19,""12"":26,""13"":31,""14"":35,""15"":35,""16"":37,""17"":41,""18"":50,""19"":65,""20"":77,""21"":79,""22"":64,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":18,""12"":24,""13"":29,""14"":32,""15"":33,""16"":35,""17"":40,""18"":51,""19"":63,""20"":71,""21"":70,""22"":55,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":21,""12"":27,""13"":33,""14"":36,""15"":36,""16"":36,""17"":42,""18"":52,""19"":68,""20"":79,""21"":82,""22"":66,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":25,""12"":33,""13"":39,""14"":42,""15"":43,""16"":45,""17"":52,""18"":67,""19"":87,""20"":100,""21"":99,""22"":78,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":19,""12"":24,""13"":28,""14"":32,""15"":34,""16"":35,""17"":40,""18"":47,""19"":59,""20"":68,""21"":68,""22"":55,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":20,""12"":24,""13"":27,""14"":29,""15"":30,""16"":32,""17"":34,""18"":41,""19"":50,""20"":57,""21"":58,""22"":48,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":19,""12"":26,""13"":30,""14"":33,""15"":35,""16"":36,""17"":40,""18"":50,""19"":64,""20"":74,""21"":76,""22"":60,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,072230 55008,"688X+45 Bhilai, Chhattisgarh",862,4.000000,"{""1"":72,""2"":43,""3"":132,""4"":224,""5"":391}",21.215322,81.347979,17042810586846211245,Brunch,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmt5pKeyilqP2ryNFbP8QaHXCEe6Ww8SIfllRttaYb47Uajvnhnj24YWjZR7AlEgwR8Y6hWrkfQM7J_Dj5uTdz_8ycDzetQsxYquf7qdRPasQD1nKvvBep3pTW4m_TqgIHvf2xO=w426-h240-k-no,Asia/Calcutta,₹1–200,0x3a2923709021bcef:0xec8439ee9b3c2cad,https://www.google.com/maps/@?api=1&map_action=pano&pano=spKOnu17JvLHympIzeozCA,ChIJ77whkHAjKToRrSw8m-45hOw,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmt5pKeyilqP2ryNFbP8QaHXCEe6Ww8SIfllRttaYb47Uajvnhnj24YWjZR7AlEgwR8Y6hWrkfQM7J_Dj5uTdz_8ycDzetQsxYquf7qdRPasQD1nKvvBep3pTW4m_TqgIHvf2xO=w529-h298-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlwP1YzpQX5Le09NXazOMA17tX-iXAxS693R5_Rr8uEP0sM7nLu44obbwqiHZr9PEh9DXe9LDu0D67F37SvF__psRGcGvS8ho8yZS2r54clCq4l5mH4jy8GSaSm_bMGvDIhXa_QIkBueDKN=w224-h328-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkPxxSndae11Sk7eaJ8Tv7smlWXkDZY-aAklcTKdGjAKRNGflJ1tBynQaGHq36TS_FhFIoBvWoY0fZ7tzBah35L5X2-tJtzch-TRAZ6WtVYGG-jdz4TDxHN5kuy-1h4kGO_09Fa=w529-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnILO_Ub0yNloO2cHlLaLPqFw7Ef8W2SZRWEuhfERbwp3Jo7n4nbZSV78wM8L0dYyNZ4WI3nKceOFNXzQf46c6PKluofbmuTkUSUVcgD0xZnQ8wtjCRN926SGEQZS8bvr5nJAtUlg=w298-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk65bkIcBsnys1KLBzjfKTtfpEV5qlj7Eca6BqmoFDY752kg_6BnYRoKoYNt2AHEdMdqZePlNrCN-0mgYzuUrT2GfzgmQbAd0Kr9nfLs06VpXkd12dldgh2ACWCqP0GbI7cNKK7ig=w529-h298-k-no""},{""title"":""Biryani"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnW6rUjdIBSVQnYix6p_IDcQEaY1HwJgeU4LLxMscmIQpawNbUjpLCgMCMczXYwkF4sZt1IXY4qPEKmouhagb-c5cPfeCCa3SXr9tMMHpg-0aKoyKOtaLGlWulSVN3XMIvlonBf=w396-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmF5G2mKg1YmafUUvQrNajzkarYDGdoC3kdXw0TRAk8kI8HEZK8GaK12CO92TvjLE9TRQ0YaMI4Ty_tHnzD5ck2t1O0XUJaiOIotBBKv8kVJ6irz-u8ehZ7nYwegNonACD6m7Eb=w531-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=spKOnu17JvLHympIzeozCA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=251.88174\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""104405306118146092089"",""name"":""Bombay Dhaba (Owner)"",""link"":""https://www.google.com/maps/contrib/104405306118146092089""}","{""borough"":""Supela"",""street"":""Dr. Rajendra Prasad Chowk"",""city"":""Bhilai, Laxmi Nagar"",""postal_code"":""490023"",""state"":""Chhattisgarh"",""country"":""IN""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Drive-through"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great tea selection"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""All you can eat"",""enabled"":true},{""name"":""Happy-hour drinks"",""enabled"":true},{""name"":""Happy-hour food"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Private dining room"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Dishes"",""enabled"":false,""values"":[""Biryani""]}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true},{""name"":""University students"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""Good for kids birthday"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Free street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""SUJAY SHAH Metallurgical Engineering"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW2pi3Hq_m24DIuaGKjvxPfkKK2NlFLhC2wQIpWutG_alY4w_8U=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Food quality is not worth it.\nI ate veg pulao I vomited for 5 hours after.\n\nI told the shopkeeper a lot but he was not ready to listen.\n\nOr they will start forcing me that if I don't want to eat food, I will have to pay for it.\nI really got such a treatment from there that I will never go there again in my life or advise anyone not to go there."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmPDTHi7Oh3sY_C5Xd_Eso_xqT0TFzud2Nrn1bVJ7QufvvRdldYLflHuq0SyyFkizrbiP2MuRbgyGPmOlTe7TzniLrZl5jXqgz21GJ2X0YcdQSaC2yL6dycubQOWr43ZbiL4Rycr=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOYn1O9uE8irfJsRqq0zBtf9wu2sIAvFFn2_UxIboiuiRc-eHrHDsudpUAuoKupVPlHTs5oEpCCHBdQeitxemc_q37uSz1ELJOfHXqnu7Qw2sZQqq0NNbybZivl2yDqf2geIZ3unQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmM88E8DRhsIA0VsvTwRNUkJ_XxqdoNuMr3Scnze9makFTLVY3n6ZZR5lytDbA3-NHGOOfO8uowqUV6rnPvwtb1PNKO_6Bq8FhSKODFgUGplJzdEYBe2xzGli3YKUxs5dKy8NEU=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmOfdd9bXOfPHWalHbcui9dkiOMIWaP75E7BtuB17611cTT_yY-i5Kmp_kDSfbxG280k1S4PTv30JDYGgihdk-jawsou94Qbfxbw6mc_IYkCJVbZwhzprR6O-p7hV5DRUitqXKXH4A=k-no""],""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNqb3ZyWHp3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/103654602865154547041/reviews?hl=en-GB"",""posted_at_unix_micros"":1713525008054077,""updated_at_unix_micros"":1713525008054077,""language"":""en"",""translated_lang"":"""",""text_original"":""Food quality is not worth it.\nI ate veg pulao I vomited for 5 hours after.\n\nI told the shopkeeper a lot but he was not ready to listen.\n\nOr they will start forcing me that if I don't want to eat food, I will have to pay for it.\nI really got such a treatment from there that I will never go there again in my life or advise anyone not to go there."",""text_translated"":"""",""published_at"":""2024-04-19T11:10:08.054077Z""},{""Name"":""S B"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVjJmB2GHPZJG7lHhr2oIHYAwZSZWqj0F-47yxWy6Wn_oW2H_4yaw=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Place is good food is awesome specially the chicken biryani but ambiance is section owners have to work on and the family dinning area is small but in men's prospect it's really a place to gather and chill no questions on that🙌"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmMWk8vVTv7K6pNonw9TJhWfmxlWw3gcgXRAgjrwEjEyuTPBkOzp2IF4ZCo6L4TdtuzcWmIP-owpfhL9XZL91acpKq9QzH_ovSpEZr3kiwSkEpM8ypZdPCJx3t2GF8KuQvwisYkK=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmN912bO0Tr4XTFtQUn_HfW2mSgYkNmEd_0VMtC5DztlzOcS3oGuN8wGI6duTtlFbVtofUwSVDWdf8bi1XNliR-rq3ylA89L3v6v2GTN0Qii7Wo1HEa80su7tJ-lzcz5BmzEA1xabw=k-no""],""When"":""3 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUMtdGFtdlp3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/104387161406629232005/reviews?hl=en-GB"",""posted_at_unix_micros"":1668020779036254,""updated_at_unix_micros"":1668021015988055,""language"":""en"",""translated_lang"":"""",""text_original"":""Place is good food is awesome specially the chicken biryani but ambiance is section owners have to work on and the family dinning area is small but in men's prospect it's really a place to gather and chill no questions on that🙌"",""text_translated"":"""",""published_at"":""2022-11-09T19:06:19.036254Z""},{""Name"":""Karan Sahu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL5xQv9yhked1xnP28q3WQzxzwWFs8mJVmLpnmGW-sS8ahOdg=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Service is bad also their table curtain or something is not good"",""Images"":null,""When"":""2 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25aNGN6ZExjREkzVEZkdFdVOUdhbGR3VHpWdGVXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/116875619195467180509/reviews?hl=en-GB"",""posted_at_unix_micros"":1781192533954605,""updated_at_unix_micros"":1781192533954605,""language"":""en"",""translated_lang"":"""",""text_original"":""Service is bad also their table curtain or something is not good"",""text_translated"":"""",""published_at"":""2026-06-11T15:42:13.954605Z""},{""Name"":""Rashmi Prajapati"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJrtb9LFYoMJqeQ54xNlQ-BzljZEQdXXOwEFtlghAp6q4zay-g=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Good place to visit with family and friends. Excellent food quality , Nice Packaging service, A good atmosphere in affordable price."",""Images"":null,""When"":""Edited 6 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2pVdFJpMDJlRXQxYXprMFVUWndOMUJYTWxrM1pGRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/118441797541314780066/reviews?hl=en-GB"",""posted_at_unix_micros"":1761035183062628,""updated_at_unix_micros"":1768730695512063,""language"":""en"",""translated_lang"":"""",""text_original"":""Good place to visit with family and friends. Excellent food quality , Nice Packaging service, A good atmosphere in affordable price."",""text_translated"":"""",""published_at"":""2025-10-21T08:26:23.062628Z""},{""Name"":""Chakresh Ratre"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWbdzNLQ1F8XAvBDHdBD-9HqTUgmbIeMkdEGiBmLI4KLSDvpvfkgQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Best dhaba in allover Supela\nVery budget friendly\nChill with friends\nChicken roast biryani is just amazing 😍"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmNVzKjtSAIAThQZa4ghed1sNEYQKX6VpCqJZKMKXgoJ3mt_AnETJ4sxwZ-1FfbCmXLvQo2bxQSoTsdyJopREy_bq8WFg_ZVKxZnl2IJGwYdXFPw71aafz-QNVX2dCllDJ42zKs=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNOJBhxkJvhxkl1JSlFAcJsABR94ihjlNRF7rdG3dqnX_1CEWzXNMmlHe2quVxo3135SueBsFEmJHiLor4k2hUajwaqkFbYvC5agTi3TreTeuXnFNz3B1t2IllgpyOOSrLvVVaHCw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmN5yWh299e2QLXQwri2vjoubLroIdxndhe7jbofMRkRafaEbOWf8L13KhrMQvTq19upMFiDNAFfRfDHLvD08T20z7u8ZIVXyZqbd5BX16kyP4HCBJcXDqeWR3dP-xflJXvHrzJK=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmMHZjSDBSfpNdUIMYPhqQYBva4HlEMfievqcg8_ap4yO70BoDEqKmg8CB78KQDclZr1ZKGJRMlUXioY5xT_xqpiNdXsTT5cnaJovOyMg7GL5BiYehV4I1K49qf2uYGPUQd3ceo8vA=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNEvo1opMMeU2QAQR_q0-w_HSFehRFNF7uYJrM0HTVrV9SRE0PsTPWn8HWjW5-3EexOs5o4OytbPKICqm2lAxAAG2LtqKwSsRIM-urFh4ai2GYO45x1O4vr-dNAU6D7cqPpf8Kv=k-no""],""When"":""4 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQyaXVDeV9RRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103611748121995894140/reviews?hl=en-GB"",""posted_at_unix_micros"":1652260913331081,""updated_at_unix_micros"":1652261160843926,""language"":""en"",""translated_lang"":"""",""text_original"":""Best dhaba in allover Supela\nVery budget friendly\nChill with friends\nChicken roast biryani is just amazing 😍"",""text_translated"":"""",""published_at"":""2022-05-11T09:21:53.331081Z""},{""Name"":""Gagan Kumar Sahu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLAL2t2F6n2M8J9yUTLbufSwmlfxN6POaikjXI0irhK0g9rGg=s120-c-rp-mo-ba12-br100"",""Rating"":3,""Description"":""If you want to eat non veg with good test then visit here.\nNot a best test but good test in price point."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmP2gM72kkA1tGNCW6nUVz6YDNlgqUJJsufKhf2OjtNK-su6HTgwBdmsYrys9I7IjLn1I0JsYTJi7CXZqpq3XWhXDZj3kGSN3f2ZQvowdPg9vsqrpljlYgcqZrVVY1TE11zyebKp=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmNFEQymuAwZvwOc8tL_xDv2anfRdA75YpVmEwtJDJMFiFAib7AtrOIEqeJjSxyfeX180Sl_Oh8w10EM_WcV6xUN-blXhLMfLt7XXG3mYBKvrSjJJJNJG7FfAOgW5tCLXiMpoBFr=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPfRP2rHf2W6odCZ98QycTQsbxw3QuPNQa6qMUDzW2h0hEdqLAkujRdixAno21GDRvn3fgtpgyJ84C2HU0xELyu9pDevci-sfoX0pHCrIx6u3bPLtUxpjqKqq65nOdEvwCbAGFA_w=k-no""],""When"":""Edited 4 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUM2dzVEUkZBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":3,""author_url"":""https://www.google.com/maps/contrib/104428746608918936947/reviews?hl=en-GB"",""posted_at_unix_micros"":1631351670671996,""updated_at_unix_micros"":1640617917512902,""language"":""en"",""translated_lang"":"""",""text_original"":""If you want to eat non veg with good test then visit here.\nNot a best test but good test in price point."",""text_translated"":"""",""published_at"":""2021-09-11T09:14:30.671996Z""},{""Name"":""Vivek Rathore"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWzVaoy3UwcDIa2F32A82xyt9PSbBtoW-6hqJUt5_h7VmquWI4O=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Good taste, decent price but slow service."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmN9lqVEazvBGBH6SOfqlvsX8zMOUeCc-_y8PLQWrUqIwKxBth3qv_ASmPnyBoQ2MNNVrqaWDhulJ5rfIekXVA08ZPwuB94p95yLn0Y9y65ud-XMIgH1lbY5nFqI30et9rrNPK58IQ=k-no""],""When"":""4 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNHOC1UemVBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/114776921966828947516/reviews?hl=en-GB"",""posted_at_unix_micros"":1636413405879147,""updated_at_unix_micros"":1636413406980091,""language"":""en"",""translated_lang"":"""",""text_original"":""Good taste, decent price but slow service."",""text_translated"":"""",""published_at"":""2021-11-08T23:16:45.879147Z""},{""Name"":""Chandan Prasad"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUFeb2MVNU5ASKdnRj_ymq3Q9uS7Zal9xCAsq3u-peGuhkGwnAM=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""“The dhaba serves fresh and tasty vegetarian food with homely flavors. Affordable prices and quick service make it a great stop for veg lovers.”"",""Images"":null,""When"":""11 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2tGeWJHSXdXSEoxYnpSZkxVWmpkM3BJUzNwcVYwRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117798169872726453820/reviews?hl=en-GB"",""posted_at_unix_micros"":1755601104857988,""updated_at_unix_micros"":1755601104857988,""language"":""en"",""translated_lang"":"""",""text_original"":""“The dhaba serves fresh and tasty vegetarian food with homely flavors. Affordable prices and quick service make it a great stop for veg lovers.”"",""text_translated"":"""",""published_at"":""2025-08-19T10:58:24.857988Z""}]",null,
